,A,B,Du,Dv
0,0.03,0.039,0.2,0.1
1,0.03,0.04042105263157895,0.2,0.1
2,0.03,0.041842105263157896,0.2,0.1
3,0.03,0.043263157894736844,0.2,0.1
4,0.03,0.044684210526315785,0.2,0.1
5,0.03,0.04610526315789474,0.2,0.1
6,0.03,0.04752631578947368,0.2,0.1
7,0.03,0.048947368421052635,0.2,0.1
8,0.03,0.05036842105263158,0.2,0.1
9,0.03,0.051789473684210524,0.2,0.1
10,0.03,0.05321052631578948,0.2,0.1
11,0.03,0.05463157894736842,0.2,0.1
12,0.03,0.056052631578947375,0.2,0.1
13,0.03,0.057473684210526316,0.2,0.1
14,0.03,0.058894736842105264,0.2,0.1
15,0.03,0.06031578947368421,0.2,0.1
16,0.03,0.061736842105263166,0.2,0.1
17,0.03,0.06315789473684211,0.2,0.1
18,0.03,0.06457894736842106,0.2,0.1
19,0.03,0.066,0.2,0.1
20,0.03111111111111111,0.04044444444444444,0.2,0.1
21,0.03111111111111111,0.04191812865497076,0.2,0.1
22,0.03111111111111111,0.04339181286549708,0.2,0.1
23,0.03111111111111111,0.04486549707602339,0.2,0.1
24,0.03111111111111111,0.04633918128654971,0.2,0.1
25,0.03111111111111111,0.04781286549707602,0.2,0.1
26,0.03111111111111111,0.04928654970760234,0.2,0.1
27,0.03111111111111111,0.05076023391812866,0.2,0.1
28,0.03111111111111111,0.05223391812865497,0.2,0.1
29,0.03111111111111111,0.05370760233918129,0.2,0.1
30,0.03111111111111111,0.05518128654970761,0.2,0.1
31,0.03111111111111111,0.05665497076023392,0.2,0.1
32,0.03111111111111111,0.05812865497076024,0.2,0.1
33,0.03111111111111111,0.05960233918128655,0.2,0.1
34,0.03111111111111111,0.06107602339181287,0.2,0.1
35,0.03111111111111111,0.06254970760233917,0.2,0.1
36,0.03111111111111111,0.06402339181286551,0.2,0.1
37,0.03111111111111111,0.06549707602339182,0.2,0.1
38,0.03111111111111111,0.06697076023391814,0.2,0.1
39,0.03111111111111111,0.06844444444444445,0.2,0.1
40,0.03222222222222222,0.04188888888888889,0.2,0.1
41,0.03222222222222222,0.04341520467836257,0.2,0.1
42,0.03222222222222222,0.04494152046783626,0.2,0.1
43,0.03222222222222222,0.04646783625730994,0.2,0.1
44,0.03222222222222222,0.047994152046783624,0.2,0.1
45,0.03222222222222222,0.04952046783625731,0.2,0.1
46,0.03222222222222222,0.05104678362573099,0.2,0.1
47,0.03222222222222222,0.05257309941520468,0.2,0.1
48,0.03222222222222222,0.05409941520467836,0.2,0.1
49,0.03222222222222222,0.055625730994152044,0.2,0.1
50,0.03222222222222222,0.05715204678362574,0.2,0.1
51,0.03222222222222222,0.05867836257309942,0.2,0.1
52,0.03222222222222222,0.06020467836257311,0.2,0.1
53,0.03222222222222222,0.06173099415204679,0.2,0.1
54,0.03222222222222222,0.06325730994152047,0.2,0.1
55,0.03222222222222222,0.06478362573099415,0.2,0.1
56,0.03222222222222222,0.06630994152046785,0.2,0.1
57,0.03222222222222222,0.06783625730994153,0.2,0.1
58,0.03222222222222222,0.06936257309941521,0.2,0.1
59,0.03222222222222222,0.07088888888888889,0.2,0.1
60,0.03333333333333333,0.043333333333333335,0.2,0.1
61,0.03333333333333333,0.04491228070175438,0.2,0.1
62,0.03333333333333333,0.046491228070175444,0.2,0.1
63,0.03333333333333333,0.04807017543859649,0.2,0.1
64,0.03333333333333333,0.04964912280701754,0.2,0.1
65,0.03333333333333333,0.0512280701754386,0.2,0.1
66,0.03333333333333333,0.05280701754385965,0.2,0.1
67,0.03333333333333333,0.054385964912280704,0.2,0.1
68,0.03333333333333333,0.05596491228070176,0.2,0.1
69,0.03333333333333333,0.05754385964912281,0.2,0.1
70,0.03333333333333333,0.05912280701754386,0.2,0.1
71,0.03333333333333333,0.060701754385964916,0.2,0.1
72,0.03333333333333333,0.06228070175438597,0.2,0.1
73,0.03333333333333333,0.06385964912280702,0.2,0.1
74,0.03333333333333333,0.06543859649122807,0.2,0.1
75,0.03333333333333333,0.06701754385964913,0.2,0.1
76,0.03333333333333333,0.06859649122807018,0.2,0.1
77,0.03333333333333333,0.07017543859649124,0.2,0.1
78,0.03333333333333333,0.07175438596491229,0.2,0.1
79,0.03333333333333333,0.07333333333333333,0.2,0.1
80,0.034444444444444444,0.04477777777777778,0.2,0.1
81,0.034444444444444444,0.0464093567251462,0.2,0.1
82,0.034444444444444444,0.04804093567251462,0.2,0.1
83,0.034444444444444444,0.04967251461988304,0.2,0.1
84,0.034444444444444444,0.05130409356725146,0.2,0.1
85,0.034444444444444444,0.052935672514619884,0.2,0.1
86,0.034444444444444444,0.054567251461988306,0.2,0.1
87,0.034444444444444444,0.056198830409356734,0.2,0.1
88,0.034444444444444444,0.05783040935672515,0.2,0.1
89,0.034444444444444444,0.05946198830409357,0.2,0.1
90,0.034444444444444444,0.06109356725146199,0.2,0.1
91,0.034444444444444444,0.0627251461988304,0.2,0.1
92,0.034444444444444444,0.06435672514619883,0.2,0.1
93,0.034444444444444444,0.06598830409356726,0.2,0.1
94,0.034444444444444444,0.06761988304093568,0.2,0.1
