,A,B,Du,Dv
0,0.5,2.5,1.0,7.0
1,0.5,2.5,1.0,11.0
2,0.5,2.6666666666666665,1.0,7.0
3,0.5,2.6666666666666665,1.0,11.0
4,0.5,2.8333333333333335,1.0,7.0
5,0.5,2.8333333333333335,1.0,11.0
6,0.5,3.0,1.0,7.0
7,0.5,3.0,1.0,11.0
8,0.5,3.1666666666666665,1.0,7.0
9,0.5,3.1666666666666665,1.0,11.0
10,0.5,3.333333333333333,1.0,7.0
11,0.5,3.333333333333333,1.0,11.0
12,0.5,3.5,1.0,7.0
13,0.5,3.5,1.0,11.0
14,0.5,3.6666666666666665,1.0,7.0
15,0.5,3.6666666666666665,1.0,11.0
16,0.5,3.833333333333333,1.0,7.0
17,0.5,3.833333333333333,1.0,11.0
18,0.5,4.0,1.0,7.0
19,0.5,4.0,1.0,11.0
20,0.5555555555555556,2.7777777777777777,1.0,7.0
21,0.5555555555555556,2.7777777777777777,1.0,11.0
22,0.5555555555555556,2.962962962962963,1.0,7.0
23,0.5555555555555556,2.962962962962963,1.0,11.0
24,0.5555555555555556,3.1481481481481484,1.0,7.0
25,0.5555555555555556,3.1481481481481484,1.0,11.0
26,0.5555555555555556,3.3333333333333335,1.0,7.0
27,0.5555555555555556,3.3333333333333335,1.0,11.0
28,0.5555555555555556,3.5185185185185186,1.0,7.0
29,0.5555555555555556,3.5185185185185186,1.0,11.0
30,0.5555555555555556,3.7037037037037037,1.0,7.0
31,0.5555555555555556,3.7037037037037037,1.0,11.0
32,0.5555555555555556,3.8888888888888893,1.0,7.0
33,0.5555555555555556,3.8888888888888893,1.0,11.0
34,0.5555555555555556,4.074074074074074,1.0,7.0
35,0.5555555555555556,4.074074074074074,1.0,11.0
36,0.5555555555555556,4.2592592592592595,1.0,7.0
37,0.5555555555555556,4.2592592592592595,1.0,11.0
38,0.5555555555555556,4.444444444444445,1.0,7.0
39,0.5555555555555556,4.444444444444445,1.0,11.0
40,0.6111111111111112,3.055555555555556,1.0,7.0
41,0.6111111111111112,3.055555555555556,1.0,11.0
42,0.6111111111111112,3.2592592592592595,1.0,7.0
43,0.6111111111111112,3.2592592592592595,1.0,11.0
44,0.6111111111111112,3.4629629629629632,1.0,7.0
45,0.6111111111111112,3.4629629629629632,1.0,11.0
46,0.6111111111111112,3.666666666666667,1.0,7.0
47,0.6111111111111112,3.666666666666667,1.0,11.0
48,0.6111111111111112,3.8703703703703707,1.0,7.0
49,0.6111111111111112,3.8703703703703707,1.0,11.0
50,0.6111111111111112,4.074074074074074,1.0,7.0
51,0.6111111111111112,4.074074074074074,1.0,11.0
52,0.6111111111111112,4.277777777777779,1.0,7.0
53,0.6111111111111112,4.277777777777779,1.0,11.0
54,0.6111111111111112,4.481481481481482,1.0,7.0
55,0.6111111111111112,4.481481481481482,1.0,11.0
56,0.6111111111111112,4.685185185185185,1.0,7.0
57,0.6111111111111112,4.685185185185185,1.0,11.0
58,0.6111111111111112,4.888888888888889,1.0,7.0
59,0.6111111111111112,4.888888888888889,1.0,11.0
60,0.6666666666666666,3.333333333333333,1.0,7.0
61,0.6666666666666666,3.333333333333333,1.0,11.0
62,0.6666666666666666,3.5555555555555554,1.0,7.0
63,0.6666666666666666,3.5555555555555554,1.0,11.0
64,0.6666666666666666,3.7777777777777777,1.0,7.0
65,0.6666666666666666,3.7777777777777777,1.0,11.0
66,0.6666666666666666,4.0,1.0,7.0
67,0.6666666666666666,4.0,1.0,11.0
68,0.6666666666666666,4.222222222222221,1.0,7.0
69,0.6666666666666666,4.222222222222221,1.0,11.0
70,0.6666666666666666,4.444444444444444,1.0,7.0
71,0.6666666666666666,4.444444444444444,1.0,11.0
72,0.6666666666666666,4.666666666666666,1.0,7.0
73,0.6666666666666666,4.666666666666666,1.0,11.0
74,0.6666666666666666,4.888888888888888,1.0,7.0
75,0.6666666666666666,4.888888888888888,1.0,11.0
76,0.6666666666666666,5.111111111111111,1.0,7.0
77,0.6666666666666666,5.111111111111111,1.0,11.0
78,0.6666666666666666,5.333333333333333,1.0,7.0
79,0.6666666666666666,5.333333333333333,1.0,11.0
80,0.7222222222222222,3.611111111111111,1.0,7.0
81,0.7222222222222222,3.611111111111111,1.0,11.0
82,0.7222222222222222,3.8518518518518516,1.0,7.0
83,0.7222222222222222,3.8518518518518516,1.0,11.0
